year,metric,med,pi95_low,pi95_high
1971.5,male_hiv_prevalence,0.0271335319656454,0.023636271575847363,0.03502977267409709
1972.5,male_hiv_prevalence,0.02750163340626466,0.023414406431011895,0.035770634843893104
1973.5,male_hiv_prevalence,0.02730039680569088,0.02321040272451145,0.035055427318581904
1974.5,male_hiv_prevalence,0.027101599903024153,0.023217153794134433,0.03525278309720457
1975.5,male_hiv_prevalence,0.026968927420129296,0.023088167183101877,0.03488333803509449
1976.5,male_hiv_prevalence,0.027249339377966263,0.022726331704400714,0.033711612588772914
1977.5,male_hiv_prevalence,0.02726291241410865,0.021572061317090947,0.033347940456838455
1978.5,male_hiv_prevalence,0.027304610181511747,0.02074806563856938,0.03246771905553026
1979.5,male_hiv_prevalence,0.027303944246207155,0.021944343831003677,0.03233618345048459
1980.5,male_hiv_prevalence,0.028048718009515992,0.022988509400540424,0.03216728833361346
1981.5,male_hiv_prevalence,0.027463489683723113,0.023193766054334302,0.03260928460473743
1982.5,male_hiv_prevalence,0.028499066822274377,0.024240056669029637,0.03238568914523447
1983.5,male_hiv_prevalence,0.028648375050738705,0.02386938197663274,0.031735845552531214
1984.5,male_hiv_prevalence,0.02879672525478543,0.02389892694671031,0.03191628955966347
1985.5,male_hiv_prevalence,0.029262848406409428,0.02469290452392914,0.03293177600662033
1986.5,male_hiv_prevalence,0.030255567491830726,0.02535312010739063,0.03333792182156853
1987.5,male_hiv_prevalence,0.03156230045683195,0.026813606979625107,0.03488135146882674
1988.5,male_hiv_prevalence,0.033858328598347906,0.028592338576757165,0.03747575995270362
1989.5,male_hiv_prevalence,0.03628213803297782,0.030013651588748934,0.03992854500889301
1990.5,male_hiv_prevalence,0.0392026556835889,0.03261313512407472,0.043993761019398926
1991.5,male_hiv_prevalence,0.04158397100504739,0.03619232864062296,0.04575294582582319
1992.5,male_hiv_prevalence,0.04322777738079364,0.03829262672053083,0.04841709282890511
1993.5,male_hiv_prevalence,0.04499340213082423,0.04012110572152872,0.049690757910416446
1994.5,male_hiv_prevalence,0.040728285271901116,0.037273383630196076,0.04561244983670258
1995.5,male_hiv_prevalence,0.04061990181478639,0.03456805803446121,0.04556873598258505
1996.5,male_hiv_prevalence,0.03772791148432345,0.032911034269215794,0.04413550926754317
1997.5,male_hiv_prevalence,0.031552122801882666,0.02720346208170887,0.0359505932227394
1998.5,male_hiv_prevalence,0.03052079656257442,0.026286251363502378,0.03563784170182271
1999.5,male_hiv_prevalence,0.031324136859830425,0.026409202881331827,0.03714291631005522
2000.5,male_hiv_prevalence,0.03131240473360901,0.02698495031745347,0.037086630210077215
2001.5,male_hiv_prevalence,0.0313703615588081,0.026648115064957737,0.036703740693786645
2002.5,male_hiv_prevalence,0.031054452622947704,0.026605558556030508,0.035333720088638276
2003.5,male_hiv_prevalence,0.02990292962437341,0.026267597329656278,0.034083903410471884
2004.5,male_hiv_prevalence,0.028304656154532017,0.025042999262152567,0.03234339859857001
2005.5,male_hiv_prevalence,0.0270630270997948,0.023406638947313204,0.03133528801447836
2006.5,male_hiv_prevalence,0.025944672412018865,0.02193680439557021,0.030099337054322644
2007.5,male_hiv_prevalence,0.024989236866166584,0.021212165708096708,0.028082776709605458
2008.5,male_hiv_prevalence,0.024023195621367767,0.020458805878984732,0.027274342157977333
2009.5,male_hiv_prevalence,0.022657098881389167,0.018974687115914962,0.026030778621126932
2010.5,male_hiv_prevalence,0.020756406591755316,0.017650841555466614,0.024635001344026408
2011.5,male_hiv_prevalence,0.019591215807784945,0.016412434993707196,0.023020966755675328
2012.5,male_hiv_prevalence,0.018285005168577877,0.015567827158391515,0.02212752358443328
2013.5,male_hiv_prevalence,0.01700376233212405,0.014413543265948433,0.020522302097137585
2014.5,male_hiv_prevalence,0.01573177104819492,0.01321307368150843,0.018619640317330717
2015.5,male_hiv_prevalence,0.014917199482947077,0.01223959239268621,0.017424662681188374
2016.5,male_hiv_prevalence,0.014042086068950122,0.011714364895075807,0.0164702476835653
2017.5,male_hiv_prevalence,0.013002689672107597,0.011016544607609794,0.015108659988812884
2018.5,male_hiv_prevalence,0.012132105728228794,0.010135614467946053,0.014134500185379179
2019.5,male_hiv_prevalence,0.011160913820789542,0.009221411712736105,0.012874455842606452
2020.5,male_hiv_prevalence,0.010381134198133465,0.008458461283113932,0.011719201825565516
2021.5,male_hiv_prevalence,0.009540354897051604,0.007618052074565479,0.010770803266548357
2022.5,male_hiv_prevalence,0.00864165885073348,0.0069117508528113766,0.010161681348096495
2023.5,male_hiv_prevalence,0.007970032456135052,0.006296501410098938,0.009202347541708185
2024.5,male_hiv_prevalence,0.00723024732233038,0.0056580261877825526,0.00841449775988852
1960.5,hiv_infections,5063.5826,2814.7562100000005,7841.106584999999
1961.5,hiv_infections,5063.5826,2382.8624,6783.711394999999
1962.5,hiv_infections,5212.5115,3343.453805,8340.0184
1963.5,hiv_infections,5510.3693,3574.2936,8042.1606
1964.5,hiv_infections,5361.4403999999995,2978.5779999999995,7677.284795
1965.5,hiv_infections,5063.5826,3045.596005,8340.0184
1966.5,hiv_infections,5361.4403999999995,3276.4358,7744.3027999999995
1967.5,hiv_infections,5659.2982,3276.4358,8205.98239
1968.5,hiv_infections,5957.156,3939.1694049999996,7975.142594999999
1969.5,hiv_infections,6552.8715999999995,3343.453805,8273.000395000001
1970.5,hiv_infections,6403.9427,4237.027205,9397.413589999998
1971.5,hiv_infections,7148.5872,4534.885005,9464.431595
1972.5,hiv_infections,7744.3027999999995,4832.742805,10358.004995
1973.5,hiv_infections,6850.7294,5063.5826,10127.1652
1974.5,hiv_infections,6850.7294,5063.5826,9993.129189999998
1975.5,hiv_infections,8042.1606,5361.4403999999995,11415.400184999999
1976.5,hiv_infections,8340.0184,5130.600605,11482.418189999999
1977.5,hiv_infections,8935.734,5495.476409999999,11482.418189999999
1978.5,hiv_infections,8637.8762,6024.174005,12145.151795
1979.5,hiv_infections,8637.8762,6322.031805,12770.653175
1980.5,hiv_infections,9233.591799999998,6686.90761,11780.275989999998
1981.5,hiv_infections,9382.520700000001,6619.889604999999,11914.312000000002
1982.5,hiv_infections,9680.378499999999,6619.889604999999,13403.601
1983.5,hiv_infections,9978.2363,7446.445,13336.582995
1984.5,hiv_infections,10722.880799999999,7513.4630050000005,13336.582995
1985.5,hiv_infections,10722.880799999999,7215.605205,15153.515574999998
1986.5,hiv_infections,14446.103299999999,10722.880799999999,19226.72099
1987.5,hiv_infections,17871.468,13768.476805,23098.872389999997
1988.5,hiv_infections,21743.619400000003,17774.664215,25615.770800000002
1989.5,hiv_infections,24424.3396,19658.6148,29748.547775000003
1990.5,hiv_infections,27105.059799999995,22108.495205,31803.766594999997
1991.5,hiv_infections,25615.7708,19926.686820000003,31275.069000000003
1992.5,hiv_infections,25913.628599999996,21415.97582,33322.841374999996
1993.5,hiv_infections,25466.8419,20321.348405,29190.064400000003
1994.5,hiv_infections,25764.699699999997,20723.456435,30709.139179999995
1995.5,hiv_infections,17126.8235,12807.8854,20418.15219
1996.5,hiv_infections,14892.89,10395.237219999999,18995.881194999998
1997.5,hiv_infections,19658.614799999996,16747.054805,23694.587990000004
1998.5,hiv_infections,22339.335,17938.486005,26308.290184999998
1999.5,hiv_infections,20254.3304,15987.517415,24684.965174999998
2000.5,hiv_infections,19658.6148,15488.605599999999,23329.712184999997
2001.5,hiv_infections,16977.8946,13403.600999999999,21445.761599999998
2002.5,hiv_infections,15637.534499999998,11981.330005,18995.881194999998
2003.5,hiv_infections,13701.4588,9896.325405,17968.271784999997
2004.5,hiv_infections,12807.8854,9531.4496,16709.822579999996
2005.5,hiv_infections,12361.0987,9300.609805,15786.4634
2006.5,hiv_infections,11467.5253,7282.623210000001,14528.014195000002
2007.5,hiv_infections,10722.880799999999,7744.3027999999995,14230.156395000002
2008.5,hiv_infections,10722.8808,7513.4630050000005,14230.156395
2009.5,hiv_infections,9531.4496,5726.316205,12510.027600000001
2010.5,hiv_infections,8637.8762,6255.0138,12510.027600000001
2011.5,hiv_infections,9233.5918,5495.47641,12375.991589999998
2012.5,hiv_infections,8488.9473,5428.458404999999,12107.919569999996
2013.5,hiv_infections,7595.3739000000005,5063.5826,10425.023
2014.5,hiv_infections,6999.658299999999,4237.027205,9233.5918
2015.5,hiv_infections,6255.013800000001,4170.0092,9397.413589999998
2016.5,hiv_infections,5063.5826,2747.7382049999997,7841.106584999999
2017.5,hiv_infections,4467.867,2382.8624,5957.156
2018.5,hiv_infections,3425.3647,1854.1648050000001,5823.119989999998
2019.5,hiv_infections,3276.4357999999997,1787.1468,4765.7248
2020.5,hiv_infections,2680.7202,1191.4312,4467.867
2021.5,hiv_infections,3425.3647,1787.1468,4765.7248
2022.5,hiv_infections,2680.7201999999997,1258.4492050000001,5689.083979999999
2023.5,hiv_infections,2829.6491,1258.4492050000001,4467.867
2024.5,hiv_infections,2382.8624,960.591405,4170.0092
1960.5,hiv_deaths,61358.7068,55006.889215,69959.350775
1961.5,hiv_deaths,2978.5780000000004,1325.46721,4467.867
1962.5,hiv_deaths,2978.5780000000004,1489.289,5227.40439
1963.5,hiv_deaths,3276.4358,1556.3070050000001,4698.706794999999
1964.5,hiv_deaths,2680.7201999999997,1489.289,4170.0092
1965.5,hiv_deaths,2978.5779999999995,1258.4492050000001,4467.867
1966.5,hiv_deaths,2978.578,1258.4492050000001,4467.867
1967.5,hiv_deaths,2978.5779999999995,1325.46721,4765.7248
1968.5,hiv_deaths,2829.6491,1325.46721,4170.0092
1969.5,hiv_deaths,2680.7201999999997,1258.4492050000001,4102.991195
1970.5,hiv_deaths,2680.7201999999997,1191.4312,4102.991194999999
1971.5,hiv_deaths,3276.4358,1258.4492050000001,4996.564594999999
1972.5,hiv_deaths,3276.4358,1787.1468,5063.5826
1973.5,hiv_deaths,3574.2936,2152.022605,5361.4404
1974.5,hiv_deaths,3872.1513999999997,1787.1468,5890.137994999999
1975.5,hiv_deaths,3872.1513999999997,1854.1648050000001,6418.83559
1976.5,hiv_deaths,4021.0803,2449.880405,7081.569195
1977.5,hiv_deaths,4467.867,1787.1468,7081.569194999999
1978.5,hiv_deaths,5063.5826,2747.738205,6716.693389999999
1979.5,hiv_deaths,4467.867,2382.8624,7148.5872
1980.5,hiv_deaths,5063.5826,3045.596005,7081.569194999999
1981.5,hiv_deaths,5063.5826,3276.4357999999997,6850.729399999999
1982.5,hiv_deaths,5063.5826,3276.4358,7446.445
1983.5,hiv_deaths,5659.2982,3574.2936,7148.5872
1984.5,hiv_deaths,5361.4404,3574.2936,8369.804179999997
1985.5,hiv_deaths,5659.298199999999,3276.4358,7975.142594999999
1986.5,hiv_deaths,6552.8715999999995,3872.1514,9464.431595
1987.5,hiv_deaths,5957.156,3708.32961,9233.5918
1988.5,hiv_deaths,6850.729400000001,4765.7248,9464.431595
1989.5,hiv_deaths,6850.7294,4237.027205,9166.573795
1990.5,hiv_deaths,7595.3739000000005,5130.600605,9829.3074
1991.5,hiv_deaths,7595.3739,5130.6006050000005,10060.147195
1992.5,hiv_deaths,7446.445,5063.5826,11482.418189999999
1993.5,hiv_deaths,7744.3027999999995,5659.298199999999,11251.578394999999
1994.5,hiv_deaths,7148.5872,4601.90301,10655.862795
1995.5,hiv_deaths,5808.2271,2747.738205,8042.1606
1996.5,hiv_deaths,6403.9427,3410.47181,9099.555789999999
1997.5,hiv_deaths,5957.156000000001,4237.027205,9464.431595
1998.5,hiv_deaths,6701.800499999999,4304.04521,8340.0184
1999.5,hiv_deaths,8340.0184,5063.5826,11415.400184999999
2000.5,hiv_deaths,9084.6629,6389.0498099999995,11914.312
2001.5,hiv_deaths,9233.5918,7215.605205,12740.867395
2002.5,hiv_deaths,10276.094099999998,6984.76541,14096.120384999998
2003.5,hiv_deaths,11914.312,8474.054409999999,16248.142989999998
2004.5,hiv_deaths,10722.880799999999,8042.1606,14460.996189999998
2005.5,hiv_deaths,8935.734,6024.174005,12212.1698
2006.5,hiv_deaths,7297.5161,4601.90301,10127.1652
2007.5,hiv_deaths,7744.3027999999995,5495.47641,11713.257984999998
2008.5,hiv_deaths,9233.5918,5726.316205,11914.312
2009.5,hiv_deaths,9084.6629,6552.8716,11780.275989999998
2010.5,hiv_deaths,8935.734,5659.298199999999,12145.151795
2011.5,hiv_deaths,8637.8762,5495.476409999999,11914.312
2012.5,hiv_deaths,8042.160599999999,5659.2982,10953.720595
2013.5,hiv_deaths,6850.7294,4765.7248,9166.573795
2014.5,hiv_deaths,5957.156000000001,3343.4538049999996,9330.395584999998
2015.5,hiv_deaths,4467.867,3276.4357999999997,7148.5872
2016.5,hiv_deaths,3425.3647,1787.1468,5063.5826
2017.5,hiv_deaths,2680.7201999999997,729.75161,4400.848994999999
2018.5,hiv_deaths,2382.8624,893.5734,3574.2936
2019.5,hiv_deaths,1787.1468,364.875805,3276.4358
2020.5,hiv_deaths,1787.1468,662.733605,2680.7202
2021.5,hiv_deaths,1489.289,595.7156,2613.7021949999994
2022.5,hiv_deaths,1191.4312,297.8578,2613.7021949999994
2023.5,hiv_deaths,1191.4312,297.8578,2315.8443949999996
2024.5,hiv_deaths,1191.4312,67.01800500000003,2085.0046
