scenario,metric,year,value,low,high
Baseline,cancer_incidence_no_hiv,2011,11.214231491088867,9.346264207363129,12.00313446521759
Baseline,cancer_incidence_no_hiv,2012,10.90127408504486,9.470658767223359,12.726268410682678
Baseline,cancer_incidence_no_hiv,2013,12.044808864593506,9.5343798995018,13.011152935028075
Baseline,cancer_incidence_no_hiv,2014,12.409564018249512,10.572519731521606,13.171715831756591
Baseline,cancer_incidence_no_hiv,2015,13.044268608093262,9.86255910396576,14.962881350517272
Baseline,cancer_incidence_no_hiv,2016,12.803468108177185,11.515072846412659,14.793623971939086
Baseline,cancer_incidence_no_hiv,2017,14.121041893959045,11.499080395698547,15.835073614120482
Baseline,cancer_incidence_no_hiv,2018,13.838572263717651,12.861197876930238,17.67971727848053
Baseline,cancer_incidence_no_hiv,2019,15.476140975952148,12.843792963027955,18.038692831993103
Baseline,cancer_incidence_no_hiv,2020,15.954260110855103,14.192136073112488,17.465682792663575
Baseline,cancer_incidence_no_hiv,2021,16.647768259048462,14.010793089866638,18.21526825428009
Baseline,cancer_incidence_no_hiv,2022,16.53116011619568,13.80674455165863,18.508242940902708
Baseline,cancer_incidence_no_hiv,2023,16.755778551101685,14.725590252876282,19.994288635253906
Baseline,cancer_incidence_no_hiv,2024,17.45920491218567,16.386535120010375,20.490989112854002
Baseline,cancer_incidence_no_hiv,2025,18.47672748565674,16.34513077735901,20.992165088653564
Baseline,cancer_incidence_no_hiv,2026,18.699551224708557,16.828370881080627,20.9470175743103
Baseline,cancer_incidence_no_hiv,2027,20.33986258506775,17.976089215278627,23.787843465805054
Baseline,cancer_incidence_no_hiv,2028,19.716090202331543,18.349727964401247,21.898240566253662
Baseline,cancer_incidence_no_hiv,2029,21.157856702804565,17.359756851196288,24.615513801574707
Baseline,cancer_incidence_no_hiv,2030,20.66384744644165,18.29617347717285,23.480293321609498
Baseline,cancer_incidence_no_hiv,2031,21.36579465866089,19.924022340774535,25.05504822731018
Baseline,cancer_incidence_no_hiv,2032,22.43854069709778,19.370973682403566,25.80519518852234
Baseline,cancer_incidence_no_hiv,2033,21.40401291847229,19.321358346939085,26.401728057861327
Baseline,cancer_incidence_no_hiv,2034,22.085192680358887,20.42696795463562,25.078824996948242
Baseline,cancer_incidence_no_hiv,2035,21.462337493896484,18.719939756393433,24.963524484634398
Baseline,cancer_incidence_no_hiv,2036,21.729214668273926,19.501235246658325,25.0404052734375
Baseline,cancer_incidence_no_hiv,2037,22.393667936325073,19.937654209136962,26.481691932678224
Baseline,cancer_incidence_no_hiv,2038,20.476099491119385,18.37879557609558,25.771922206878664
Baseline,cancer_incidence_no_hiv,2039,20.56718158721924,18.864857006073,25.263186979293824
Baseline,cancer_incidence_no_hiv,2040,20.926374435424805,17.87480046749115,24.159558391571046
Baseline,cancer_incidence_no_hiv,2041,19.640830516815186,18.254652786254884,23.401128196716307
Baseline,cancer_incidence_no_hiv,2042,19.85889458656311,17.35691602230072,21.807638788223265
Baseline,cancer_incidence_no_hiv,2043,19.313272953033447,16.841489052772523,21.45840950012207
Baseline,cancer_incidence_no_hiv,2044,17.972803592681885,16.54993073940277,21.252771139144897
Baseline,cancer_incidence_no_hiv,2045,17.899340271949768,16.194684529304503,21.28565969467163
Baseline,cancer_incidence_no_hiv,2046,16.68914294242859,15.705434799194336,20.653364419937134
Baseline,cancer_incidence_no_hiv,2047,15.649343490600586,14.403854608535767,20.809797954559325
Baseline,cancer_incidence_no_hiv,2048,15.580621361732483,13.931193017959595,19.25367660522461
Baseline,cancer_incidence_no_hiv,2049,14.867896437644958,13.851808404922485,18.686292982101442
Baseline,cancer_incidence_no_hiv,2050,14.029466390609741,13.217640852928161,16.5149742603302
Baseline,cancer_incidence_no_hiv,2051,13.812606573104858,12.475245070457458,17.63193905353546
Baseline,cancer_incidence_no_hiv,2052,13.321375250816345,11.50539834499359,16.59879024028778
Baseline,cancer_incidence_no_hiv,2053,12.71221113204956,10.41938910484314,15.414062547683715
Baseline,cancer_incidence_no_hiv,2054,12.16148579120636,10.500416588783263,16.090786027908326
Baseline,cancer_incidence_no_hiv,2055,11.548730373382568,10.26039490699768,14.521088218688964
Baseline,cancer_incidence_no_hiv,2056,11.442414164543152,9.359086298942566,15.019783210754394
Baseline,cancer_incidence_no_hiv,2057,10.028078436851501,9.107248532772065,14.57246961593628
Baseline,cancer_incidence_no_hiv,2058,9.845292687416077,9.059017622470856,14.647624230384826
Baseline,cancer_incidence_no_hiv,2059,9.7072035074234,8.349688410758972,13.693877744674682
Baseline,cancer_incidence_no_hiv,2060,10.037270307540894,8.213680052757264,13.288488054275513
Baseline,cancer_incidence_no_hiv,2061,9.694921135902405,7.380382823944092,13.151473593711852
Baseline,cancer_incidence_no_hiv,2062,9.129432797431946,7.315858399868011,13.117568945884704
Baseline,cancer_incidence_no_hiv,2063,8.201950252056122,6.4377407908439634,13.25126509666443
Baseline,cancer_incidence_no_hiv,2064,8.484471023082733,6.609691631793976,12.269590854644775
Baseline,cancer_incidence_no_hiv,2065,7.34211403131485,5.988565611839294,12.484004712104797
Baseline,cancer_incidence_no_hiv,2066,7.628166317939758,5.809371697902679,13.474984192848206
Baseline,cancer_incidence_no_hiv,2067,7.664328992366791,6.30125892162323,12.856815361976624
Baseline,cancer_incidence_no_hiv,2068,7.330354452133179,5.666642904281616,11.566016101837157
Baseline,cancer_incidence_no_hiv,2069,7.103597462177277,5.3036048889160154,11.315287399291991
Baseline,cancer_incidence_no_hiv,2070,6.638897061347961,5.19377863407135,12.146823430061339
Baseline,cancer_incidence_no_hiv,2071,7.1059030294418335,4.986613756418228,12.501099061965942
Baseline,cancer_incidence_no_hiv,2072,6.96896767616272,4.749694001674652,12.388871192932129
Baseline,cancer_incidence_no_hiv,2073,6.815121173858643,4.294792419672012,12.191454291343689
Baseline,cancer_incidence_no_hiv,2074,6.702128708362579,4.292504131793976,12.650486779212951
Baseline,cancer_incidence_no_hiv,2075,6.384480357170105,4.3953562617301944,11.931726789474487
Baseline,cancer_incidence_no_hiv,2076,6.841106832027435,4.270006710290909,12.057294750213622
Baseline,cancer_incidence_no_hiv,2077,6.840911149978638,4.095001512765885,11.872315430641173
Baseline,cancer_incidence_no_hiv,2078,6.686075806617737,3.996096783876419,12.574584174156188
Baseline,cancer_incidence_no_hiv,2079,7.418848991394043,3.765895938873291,12.66919069290161
Baseline,cancer_incidence_no_hiv,2080,6.59603226184845,3.828621965646744,12.95565264225006
Baseline,cancer_incidence_no_hiv,2081,7.01056969165802,3.508528631925583,12.692136430740357
Baseline,cancer_incidence_no_hiv,2082,7.235017478466034,3.5231303215026855,13.201229333877563
Baseline,cancer_incidence_no_hiv,2083,7.483279883861542,3.4968672692775726,12.67874674797058
Baseline,cancer_incidence_no_hiv,2084,7.267752826213837,3.5681731045246123,12.82058606147766
Baseline,cancer_incidence_no_hiv,2085,7.611871957778931,3.9236897468566894,12.666483092308043
Baseline,cancer_incidence_no_hiv,2086,7.494267702102661,3.3564527302980425,12.79989378452301
Baseline,cancer_incidence_no_hiv,2087,7.578000783920288,3.385694420337677,13.285710859298705
Baseline,cancer_incidence_no_hiv,2088,7.554945230484009,3.335535019636154,13.642160654067993
Baseline,cancer_incidence_no_hiv,2089,7.164836764335632,3.346075254678726,13.010447216033935
Baseline,cancer_incidence_no_hiv,2090,7.472596526145935,3.2262079060077666,13.131473517417907
Baseline,cancer_incidence_no_hiv,2091,7.4385547041893005,3.345842659473419,13.576802349090576
Baseline,cancer_incidence_no_hiv,2092,7.509275674819946,3.382916182279587,13.397173070907593
Baseline,cancer_incidence_no_hiv,2093,7.6742441058158875,3.42545508146286,13.841620922088623
Baseline,cancer_incidence_no_hiv,2094,7.748700141906738,3.521514505147934,14.311894226074218
Baseline,cancer_incidence_no_hiv,2095,7.393767893314362,3.1905231893062593,14.270526576042174
Baseline,cancer_incidence_no_hiv,2096,7.451046347618103,3.1874983847141265,13.76528286933899
Baseline,cancer_incidence_no_hiv,2097,7.558957457542419,3.345533525943756,14.275160431861877
Baseline,cancer_incidence_no_hiv,2098,7.6116098165512085,2.7054751336574556,14.422877645492553
Baseline,cancer_incidence_no_hiv,2099,7.4326629638671875,2.636129415035248,14.149346971511841
Baseline,cancer_incidence_no_hiv,2100,7.409330606460571,3.9271119832992554,13.847607421875
Baseline,cancer_incidence_with_hiv,1960,0.0,0.0,0.0
Baseline,cancer_incidence_with_hiv,1961,0.0,0.0,0.0
Baseline,cancer_incidence_with_hiv,1962,0.0,0.0,0.0
Baseline,cancer_incidence_with_hiv,1963,0.0,0.0,0.0
Baseline,cancer_incidence_with_hiv,1964,0.0,0.0,0.0
Baseline,cancer_incidence_with_hiv,1965,0.0,0.0,0.0
Baseline,cancer_incidence_with_hiv,1966,0.0,0.0,1.1991845130920367
Baseline,cancer_incidence_with_hiv,1967,0.0,0.0,11.60838623046875
Baseline,cancer_incidence_with_hiv,1968,0.0,0.0,26.149852657318114
Baseline,cancer_incidence_with_hiv,1969,0.0,0.0,20.98373851776123
Baseline,cancer_incidence_with_hiv,1970,14.55254602432251,0.0,22.288933467864986
Baseline,cancer_incidence_with_hiv,1971,8.800307750701904,0.0,19.14342184066772
Baseline,cancer_incidence_with_hiv,1972,10.56798267364502,0.0,25.43816385269165
Baseline,cancer_incidence_with_hiv,1973,26.77800750732422,8.760163307189941,42.534815502166744
Baseline,cancer_incidence_with_hiv,1974,22.581812381744385,8.859217214584351,45.68858556747436
Baseline,cancer_incidence_with_hiv,1975,23.72175121307373,6.553556728363037,56.49133849143976
Baseline,cancer_incidence_with_hiv,1976,29.043925523757935,8.561814451217652,51.16844325065611
Baseline,cancer_incidence_with_hiv,1977,32.706647872924805,25.02147626876831,41.46049809455871
Baseline,cancer_incidence_with_hiv,1978,27.530402183532715,22.35838885307312,35.708032989501945
Baseline,cancer_incidence_with_hiv,1979,47.152665853500366,15.150407838821412,69.03897347450257
Baseline,cancer_incidence_with_hiv,1980,24.95708394050598,12.875473690032958,62.695894145965575
Baseline,cancer_incidence_with_hiv,1981,25.858864307403564,11.573768711090088,47.95143232345581
Baseline,cancer_incidence_with_hiv,1982,28.36245036125183,16.59056601524353,36.96235246658325
Baseline,cancer_incidence_with_hiv,1983,31.562874794006348,19.501735115051268,42.10148944854736
Baseline,cancer_incidence_with_hiv,1984,37.47732496261597,20.731137990951538,48.099374675750724
Baseline,cancer_incidence_with_hiv,1985,32.7208731174469,26.329636907577516,49.59961485862732
Baseline,cancer_incidence_with_hiv,1986,20.401692867279053,11.390441131591796,34.07029309272765
Baseline,cancer_incidence_with_hiv,1987,31.449339389801025,23.35478639602661,41.72575602531433
Baseline,cancer_incidence_with_hiv,1988,30.31632161140442,19.59641752243042,62.37241320610046
Baseline,cancer_incidence_with_hiv,1989,29.12019670009613,10.989775705337525,54.53301634788513
Baseline,cancer_incidence_with_hiv,1990,24.706843376159668,19.10021302700043,42.09770574569702
Baseline,cancer_incidence_with_hiv,1991,28.900352239608765,14.78853623867035,35.746988272666925
Baseline,cancer_incidence_with_hiv,1992,28.296501636505127,18.334035992622375,36.14481785297394
Baseline,cancer_incidence_with_hiv,1993,29.202314376831055,17.910071158409117,37.854201674461365
Baseline,cancer_incidence_with_hiv,1994,22.418274879455566,17.695124650001524,37.08564558029175
Baseline,cancer_incidence_with_hiv,1995,32.80800998210907,21.404548382759096,62.449570655822754
Baseline,cancer_incidence_with_hiv,1996,37.78973364830017,30.061116886138915,49.94462747573852
Baseline,cancer_incidence_with_hiv,1997,34.94537627696991,26.753677868843077,64.49871873855591
Baseline,cancer_incidence_with_hiv,1998,34.798985958099365,11.93033287525177,57.13820867538452
Baseline,cancer_incidence_with_hiv,1999,28.862297534942627,14.119637179374696,40.73901076316833
Baseline,cancer_incidence_with_hiv,2000,29.514297008514404,19.748260307312012,39.1224987745285
Baseline,cancer_incidence_with_hiv,2001,26.525484204292297,5.525834393501282,45.294964003562924
Baseline,cancer_incidence_with_hiv,2002,25.269060254096985,21.22029674053192,36.46945829391479
Baseline,cancer_incidence_with_hiv,2003,23.96474301815033,10.796715641021729,35.057382297515865
Baseline,cancer_incidence_with_hiv,2004,24.19008219242096,13.051494097709655,35.77907018661499
Baseline,cancer_incidence_with_hiv,2005,27.463388204574585,15.33246977329254,39.2963445186615
Baseline,cancer_incidence_with_hiv,2006,29.529359579086304,19.726593232154848,38.703846454620354
Baseline,cancer_incidence_with_hiv,2007,27.546708822250366,14.573453354835511,38.885286235809325
Baseline,cancer_incidence_with_hiv,2008,29.24187159538269,17.530830025672913,50.71195306777954
Baseline,cancer_incidence_with_hiv,2009,31.300698041915894,15.464907312393189,42.07529301643371
Baseline,cancer_incidence_with_hiv,2010,29.193875551223755,23.29484634399414,48.06971402168274
Baseline,cancer_incidence_with_hiv,2011,39.2433842420578,28.733680772781373,48.716227436065665
Baseline,cancer_incidence_with_hiv,2012,43.12712550163269,35.35087268352508,61.62526378631592
Baseline,cancer_incidence_with_hiv,2013,45.38305854797363,36.63013055324554,82.20248041152952
Baseline,cancer_incidence_with_hiv,2014,56.774189949035645,50.303498125076295,85.72579083442687
Baseline,cancer_incidence_with_hiv,2015,63.568023443222046,49.85147142410278,85.29359884262085
Baseline,cancer_incidence_with_hiv,2016,72.31710577011108,56.253588104248045,84.87022628784179
Baseline,cancer_incidence_with_hiv,2017,76.2886323928833,59.35953245162964,104.58463954925531
Baseline,cancer_incidence_with_hiv,2018,86.93505620956421,67.97225294113159,113.28363666534423
Baseline,cancer_incidence_with_hiv,2019,110.72156715393066,56.42008981704712,123.7923147201538
Baseline,cancer_incidence_with_hiv,2020,120.1347770690918,94.20580215454102,202.2642498016357
Baseline,cancer_incidence_with_hiv,2021,129.13526725769043,80.82680501937867,185.71788215637207
Baseline,cancer_incidence_with_hiv,2022,141.27195167541504,99.43503227233887,165.19759101867675
Baseline,cancer_incidence_with_hiv,2023,161.15267658233643,103.24953689575196,190.7842777252197
Baseline,cancer_incidence_with_hiv,2024,150.33782863616943,118.98060235977172,189.7675453186035
Baseline,cancer_incidence_with_hiv,2025,201.66976737976074,123.95720062255859,221.39056816101075
Baseline,cancer_incidence_with_hiv,2026,181.97567176818848,140.46529064178466,275.38072834014895
Baseline,cancer_incidence_with_hiv,2027,202.2469310760498,148.6922887802124,240.4649673461914
Baseline,cancer_incidence_with_hiv,2028,189.92952919006348,123.35880002975463,254.02976989746094
Baseline,cancer_incidence_with_hiv,2029,181.68520832061768,158.1998035430908,269.7706497192383
Baseline,cancer_incidence_with_hiv,2030,190.07327461242676,134.28026866912842,268.76781311035154
Baseline,cancer_incidence_with_hiv,2031,188.17206192016602,156.60106353759767,224.49080543518065
Baseline,cancer_incidence_with_hiv,2032,189.10953521728516,146.77348461151124,214.24336242675778
Baseline,cancer_incidence_with_hiv,2033,184.8748722076416,137.97558155059815,216.717405128479
Baseline,cancer_incidence_with_hiv,2034,182.4664707183838,135.51754121780397,207.32211990356444
Baseline,cancer_incidence_with_hiv,2035,181.4438648223877,133.01415500640869,224.77352066040038
Baseline,cancer_incidence_with_hiv,2036,165.58479118347168,114.06700210571289,203.96052017211912
Baseline,cancer_incidence_with_hiv,2037,156.7117042541504,118.21268377304077,193.44465217590331
Baseline,cancer_incidence_with_hiv,2038,164.54546356201172,146.17964248657228,204.073384475708
Baseline,cancer_incidence_with_hiv,2039,153.82894611358643,125.56739978790283,203.07188987731934
Baseline,cancer_incidence_with_hiv,2040,153.0531644821167,119.47471103668212,183.68958587646483
Baseline,cancer_incidence_with_hiv,2041,143.25746059417725,103.84854898452758,168.75119495391846
Baseline,cancer_incidence_with_hiv,2042,138.13246250152588,113.41198863983155,153.06888961791992
